Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Selling Price Per Unit,Shipping Cost,Profit,Ship Mode,Customer Name,Province,Region_Code,Customer Segment ID,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date,Region Name,Customer Segment,Day Name,Year,Days to Pack,Day Type
65,384,2012-03-02 00:00:00,Low,50,7382.700000000001,0.02,146.05,80.2,-1820.84,Delivery Truck,Sonia Cooley,Alberta,2,2,Furniture,Tables,BPI Conference Tables,Jumbo Box,0.71,2012-03-09 00:00:00,East,Corporate,Fri,2012,7,Weekday
120,774,2011-12-03 00:00:00,Critical,17,125.16000000000001,0.03,4.48,49,-752.13,Regular Air,Sibella Parks,Alberta,1,4,Office Supplies,Appliances,Hoover Portapower™ Portable Vacuum,Large Box,0.6,2011-12-05 00:00:00,Central,Small Business,Sat,2011,2,Weekend
163,1027,2012-06-02 00:00:00,Medium,19,1395.3600000000001,0.04,70.98,46.74,-379.1,Delivery Truck,Hallie Redmond,Alberta,2,3,Furniture,Bookcases,"Hon Metal Bookcases, Putty",Jumbo Box,0.56,2012-06-04 00:00:00,East,Home Office,Sat,2012,2,Weekend
171,1060,2010-02-20 00:00:00,Medium,30,1133.99,0,37.7,2.99,532.61,Regular Air,Harold Dahlen,Alberta,1,2,Office Supplies,Binders and Binder Accessories,Vinyl Sectional Post Binders,Small Box,0.35,2010-02-22 00:00:00,Central,Corporate,Sat,2010,2,Weekend
190,1280,2010-01-10 00:00:00,Low,40,845.3,0.05,20.97,6.5,-170.87,Regular Air,Harold Dahlen,Alberta,3,2,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.78,2010-01-10 00:00:00,South,Corporate,Sun,2010,0,Weekend
254,1764,2012-03-24 00:00:00,Critical,7,63.199999999999996,0.1,8.34,4.82,-13.78,Regular Air,Hallie Redmond,Alberta,2,4,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,Small Box,0.4,2012-03-27 00:00:00,East,Small Business,Sat,2012,3,Weekend
261,1824,2009-05-04 00:00:00,Critical,39,10796.289999999999,0.06,276.2,24.49,3116.54,Regular Air,Becky Pak,Alberta,2,2,Furniture,Chairs & Chairmats,SAFCO Arco Folding Chair,Large Box,0,2009-05-05 00:00:00,East,Corporate,Mon,2009,1,Weekday
262,1824,2009-05-04 00:00:00,Critical,2,17.85,0.09,6.28,5.29,-5.2,Regular Air,Becky Pak,Alberta,5,2,Furniture,Office Furnishings,"Eldon® 200 Class™ Desk Accessories, Burgundy",Small Box,0.43,2009-05-04 00:00:00,North,Corporate,Mon,2009,0,Weekday
358,2503,2010-06-19 00:00:00,Medium,21,92.07000000000001,0.03,4.13,5.34,-71.5415,Regular Air,Maria Zettner,Alberta,5,2,Office Supplies,Binders and Binder Accessories,ACCOHIDE® Binder by Acco,Small Box,0.38,2010-06-20 00:00:00,North,Corporate,Sat,2010,1,Weekend
359,2503,2010-06-19 00:00:00,Medium,46,190.48,0.1,4.13,0.5,66.13,Regular Air,Maria Zettner,Alberta,3,2,Office Supplies,Labels,Avery 506,Small Box,0.39,2010-06-20 00:00:00,South,Corporate,Sat,2010,1,Weekend
360,2503,2010-06-19 00:00:00,Medium,9,193.72,0.08,20.99,4.81,-73.744,Regular Air,Maria Zettner,Alberta,5,2,Technology,Telephones and Communication,1726 Digital Answering Machine,Medium Box,0.58,2010-06-21 00:00:00,North,Corporate,Sat,2010,2,Weekend
595,4069,2012-05-12 00:00:00,Medium,8,58.580000000000005,0.08,6.48,6.74,-31.63,Regular Air,Harold Dahlen,Alberta,1,1,Office Supplies,Paper,Xerox 215,Small Box,0.37,2012-05-14 00:00:00,Central,Consumer,Sat,2012,2,Weekend
596,4069,2012-05-12 00:00:00,Medium,47,132,0.1,2.78,1.34,-2.4,Express Air,Harold Dahlen,Alberta,2,1,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.45,2012-05-12 00:00:00,East,Consumer,Sat,2012,0,Weekend
597,4069,2012-05-12 00:00:00,Medium,30,79.4,0.05,2.62,0.8,18.57,Regular Air,Harold Dahlen,Alberta,5,1,Office Supplies,Rubber Bands,Staples Metal Binder Clips,Wrap Bag,0.39,2012-05-15 00:00:00,North,Consumer,Sat,2012,3,Weekend
659,4645,2009-09-19 00:00:00,Critical,30,925.9,0.08,30.73,4,-45.07,Regular Air,Clytie Kelty,Alberta,2,4,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box,0.75,2009-09-19 00:00:00,East,Small Business,Sat,2009,0,Weekend
660,4645,2009-09-19 00:00:00,Critical,7,105.42,0.05,14.56,3.5,-8.53,Regular Air,Clytie Kelty,Alberta,1,4,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,Small Box,0.58,2009-09-21 00:00:00,Central,Small Business,Sat,2009,2,Weekend
661,4645,2009-09-19 00:00:00,Critical,11,3311.53,0,299.99,11.64,285.95,Regular Air,Clytie Kelty,Alberta,4,4,Technology,Copiers and Fax,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Large Box,0.5,2009-09-21 00:00:00,West,Small Business,Sat,2009,2,Weekend
811,5858,2012-07-13 00:00:00,Not Specified,48,2460.7,0.02,50.98,13.66,354.74,Regular Air,Sibella Parks,Alberta,5,4,Office Supplies,Appliances,Eureka The Boss® Cordless Rechargeable Stick Vac,Small Box,0.58,2012-07-15 00:00:00,North,Small Business,Fri,2012,2,Weekday
812,5858,2012-07-13 00:00:00,Not Specified,29,5982.7,0,205.99,8.99,1419.048,Regular Air,Sibella Parks,Alberta,4,4,Technology,Telephones and Communication,Talkabout T8097,Small Box,0.58,2012-07-15 00:00:00,West,Small Business,Fri,2012,2,Weekday
877,6304,2011-08-11 00:00:00,High,30,201.05,0.01,6.48,6.65,-83.33,Regular Air,Adam Shillingsburg,Alberta,2,2,Office Supplies,Paper,Xerox 1966,Small Box,0.36,2011-08-13 00:00:00,East,Corporate,Thu,2011,2,Weekday
923,6661,2010-04-16 00:00:00,Low,47,21198.53,0.1,449.99,49,6635.15,Delivery Truck,Clytie Kelty,Alberta,3,4,Technology,Copiers and Fax,Canon PC940 Copier,Jumbo Drum,0.38,2010-04-20 00:00:00,South,Small Business,Fri,2010,4,Weekday
924,6661,2010-04-16 00:00:00,Low,39,756.12,0,19.23,6.15,247.24,Regular Air,Clytie Kelty,Alberta,3,4,Furniture,Office Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",Small Pack,0.44,2010-04-23 00:00:00,South,Small Business,Fri,2010,7,Weekday
934,6757,2012-02-01 00:00:00,Medium,27,946.74,0.1,34.76,8.22,43.36,Regular Air,Brooke Gillingham,Alberta,4,4,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,2012-02-03 00:00:00,West,Small Business,Wed,2012,2,Weekday
935,6757,2012-02-01 00:00:00,Medium,11,3217.1100000000006,0.1,286.85,61.76,-298.62,Delivery Truck,Brooke Gillingham,Alberta,5,4,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,Jumbo Box,0.78,2012-02-02 00:00:00,North,Small Business,Wed,2012,1,Weekday
1071,7904,2010-05-27 00:00:00,Low,47,296.59999999999997,0.08,6.3,0.5,146.72,Express Air,Tom Boeckenhauer,Alberta,3,2,Office Supplies,Labels,Avery 51,Small Box,0.39,2010-06-05 00:00:00,South,Corporate,Thu,2010,9,Weekday
1074,7909,2009-01-03 00:00:00,High,29,124.74,0.03,4.26,1.2,24.55,Regular Air,Alex Russell,Alberta,3,3,Office Supplies,Pens & Art Supplies,"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",Wrap Bag,0.44,2009-01-04 00:00:00,South,Home Office,Sat,2009,1,Weekend
1179,8614,2009-06-04 00:00:00,Low,13,1513.79,0.06,115.99,5.92,-16.335,Regular Air,Tom Boeckenhauer,Alberta,5,2,Technology,Telephones and Communication,8890,Small Box,0.58,2009-06-06 00:00:00,North,Corporate,Thu,2009,2,Weekday
1271,9249,2010-05-19 00:00:00,High,46,168.39,0.01,3.57,4.17,-119.35,Regular Air,Alejandro Ballentine,Alberta,3,4,Office Supplies,Pens & Art Supplies,Barrel Sharpener,Small Pack,0.59,2010-05-20 00:00:00,South,Small Business,Wed,2010,1,Weekday
1272,9249,2010-05-19 00:00:00,High,42,1598.82,0.07,37.76,12.9,25.51,Regular Air,Alejandro Ballentine,Alberta,1,4,Office Supplies,Storage & Organization,"Companion Letter/Legal File, Black",Small Box,0.57,2010-05-20 00:00:00,Central,Small Business,Wed,2010,1,Weekday
1273,9249,2010-05-19 00:00:00,High,35,4409.089999999999,0.02,124.49,51.94,-365.44,Delivery Truck,Alejandro Ballentine,Alberta,3,4,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,2010-05-21 00:00:00,South,Small Business,Wed,2010,2,Weekday
1318,9639,2010-09-05 00:00:00,Not Specified,47,1235.4199999999998,0.1,25.98,14.36,-335.22,Delivery Truck,Becky Pak,Alberta,1,2,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum,0.6,2010-09-07 00:00:00,Central,Corporate,Sun,2010,2,Weekend
1319,9639,2010-09-05 00:00:00,Not Specified,11,46.42,0.09,4.13,0.99,6.7,Regular Air,Becky Pak,Alberta,2,2,Office Supplies,Labels,Avery 491,Small Box,0.39,2010-09-05 00:00:00,East,Corporate,Sun,2010,0,Weekend
1320,9639,2010-09-05 00:00:00,Not Specified,23,2903.4,0,125.99,5.63,516.1859999999999,Regular Air,Becky Pak,Alberta,2,2,Technology,Telephones and Communication,8290,Small Box,0.6,2010-09-05 00:00:00,East,Corporate,Sun,2010,0,Weekend
1328,9696,2011-02-19 00:00:00,Not Specified,15,104.24,0.02,6.75,2.99,13.905999999999999,Regular Air,Harold Dahlen,Alberta,4,2,Office Supplies,Binders and Binder Accessories,Wilson Jones DublLock® D-Ring Binders,Small Box,0.35,2011-02-21 00:00:00,West,Corporate,Sat,2011,2,Weekend
1329,9696,2011-02-19 00:00:00,Not Specified,13,3215.06,0.03,243.98,43.32,539.69,Delivery Truck,Harold Dahlen,Alberta,3,2,Furniture,Chairs & Chairmats,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Jumbo Drum,0.55,2011-02-21 00:00:00,South,Corporate,Sat,2011,2,Weekend
1355,9888,2009-09-12 00:00:00,Low,48,9896.51,0.06,205.99,8.99,2568.096,Regular Air,Adam Shillingsburg,Alberta,2,2,Technology,Telephones and Communication,TimeportP7382,Small Box,0.56,2009-09-19 00:00:00,East,Corporate,Sat,2009,7,Weekend
1508,10913,2010-02-06 00:00:00,Low,27,4916.46,0.03,180.98,30,605.44,Delivery Truck,Alejandro Ballentine,Alberta,1,4,Furniture,Chairs & Chairmats,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.69,2010-02-06 00:00:00,Central,Small Business,Sat,2010,0,Weekend
1520,10981,2010-05-14 00:00:00,High,41,78.84,0.09,1.86,2.58,-94.95,Regular Air,Claire Good,Alberta,1,3,Office Supplies,Rubber Bands,"Super Bands, 12/Pack",Wrap Bag,0.82,2010-05-16 00:00:00,Central,Home Office,Fri,2010,2,Weekday
1521,10981,2010-05-14 00:00:00,High,33,4166.66,0.04,125.99,8.99,951.6780000000001,Regular Air,Claire Good,Alberta,4,3,Technology,Telephones and Communication,StarTAC ST7868,Small Box,0.55,2010-05-16 00:00:00,West,Home Office,Fri,2010,2,Weekday
1773,12707,2010-05-29 00:00:00,High,20,2133.5899999999997,0.03,105.98,13.99,768.34,Regular Air,Alejandro Ballentine,Alberta,4,4,Furniture,Office Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Medium Box,0.65,2010-05-31 00:00:00,West,Small Business,Sat,2010,2,Weekend
1931,13799,2010-12-01 00:00:00,Critical,5,116.23,0.05,22.23,5.08,2.63,Regular Air,Sibella Parks,Alberta,3,4,Furniture,Office Furnishings,"Executive Impressions 14""",Small Pack,0.41,2010-12-03 00:00:00,South,Small Business,Wed,2010,2,Weekday
1950,13959,2009-04-04 00:00:00,Medium,47,231.27,0.01,4.91,0.5,112.06,Regular Air,Alex Russell,Alberta,4,3,Office Supplies,Labels,Avery 493,Small Box,0.36,2009-04-06 00:00:00,West,Home Office,Sat,2009,2,Weekend
1951,13959,2009-04-04 00:00:00,Medium,19,77.3,0.09,4,1.3,16.79,Express Air,Alex Russell,Alberta,3,3,Office Supplies,Paper,EcoTones® Memo Sheets,Wrap Bag,0.37,2009-04-06 00:00:00,South,Home Office,Sat,2009,2,Weekend
1959,14016,2012-07-11 00:00:00,Low,9,1172.35,0.05,124.49,51.94,-284.68,Delivery Truck,Tom Boeckenhauer,Alberta,3,2,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,2012-07-13 00:00:00,South,Corporate,Wed,2012,2,Weekday
2044,14563,2011-12-02 00:00:00,Critical,31,1121.68,0.02,35.99,5.99,298.467,Regular Air,Becky Pak,Alberta,4,2,Technology,Telephones and Communication,Accessory41,Wrap Bag,0.38,2011-12-03 00:00:00,West,Corporate,Fri,2011,1,Weekday
2155,15428,2011-02-09 00:00:00,Critical,50,1459,0.09,29.1,4,-6.34,Express Air,Sibella Parks,Alberta,5,4,Technology,Computer Peripherals,Acco Keyboard-In-A-Box®,Small Box,0.78,2011-02-10 00:00:00,North,Small Business,Wed,2011,1,Weekday
2156,15428,2011-02-09 00:00:00,Critical,10,1118.8899999999999,0.01,110.99,8.99,-186.67,Regular Air,Sibella Parks,Alberta,5,4,Technology,Telephones and Communication,LX 677,Small Box,0.57,2011-02-12 00:00:00,North,Small Business,Wed,2011,3,Weekday
2327,16772,2012-12-26 00:00:00,High,38,99.67999999999999,0.04,2.61,0.5,32.81,Regular Air,Alex Russell,Alberta,4,3,Office Supplies,Labels,Avery 479,Small Box,0.39,2012-12-28 00:00:00,West,Home Office,Wed,2012,2,Weekday
2425,17573,2011-09-04 00:00:00,Low,47,21198.53,0.02,449.99,49,8965.83,Delivery Truck,Clytie Kelty,Alberta,1,4,Technology,Copiers and Fax,Canon PC940 Copier,Jumbo Drum,0.38,2011-09-06 00:00:00,Central,Small Business,Sun,2011,2,Weekend
2488,18119,2009-06-24 00:00:00,Low,37,331.67,0,8.74,8.29,-99.25,Regular Air,Trudy Bell,Alberta,4,1,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Small Box,0.38,2009-06-26 00:00:00,West,Consumer,Wed,2009,2,Weekday
2527,18368,2012-11-30 00:00:00,Not Specified,3,216.41,0,70.97,3.5,-65.15,Regular Air,Alyssa Crouse,Alberta,1,2,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.59,2012-12-02 00:00:00,Central,Corporate,Fri,2012,2,Weekday
2528,18368,2012-11-30 00:00:00,Not Specified,35,1332.9799999999998,0.08,37.94,5.08,517.33,Regular Air,Alyssa Crouse,Alberta,4,2,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,0.38,2012-12-01 00:00:00,West,Corporate,Fri,2012,1,Weekday
2529,18368,2012-11-30 00:00:00,Not Specified,3,6124.14,0.06,2036.48,14.7,-4852.529399999999,Delivery Truck,Alyssa Crouse,Alberta,2,2,Technology,Office Machines,Lexmark 4227 Plus Dot Matrix Printer,Jumbo Drum,0.55,2012-12-02 00:00:00,East,Corporate,Fri,2012,2,Weekday
2682,19424,2011-04-09 00:00:00,Not Specified,29,62.19,0.09,1.98,4.77,-115.71300000000001,Regular Air,Sibella Parks,Alberta,2,4,Office Supplies,Binders and Binder Accessories,Avery Reinforcements for Hole-Punch Pages,Small Box,0.4,2011-04-09 00:00:00,East,Small Business,Sat,2011,0,Weekend
2683,19424,2011-04-09 00:00:00,Not Specified,37,1332.73,0.05,35.99,1.1,337.725,Regular Air,Sibella Parks,Alberta,5,4,Technology,Telephones and Communication,Accessory35,Small Box,0.55,2011-04-10 00:00:00,North,Small Business,Sat,2011,1,Weekend
2684,19425,2012-09-24 00:00:00,Not Specified,34,196.72,0,5.68,3.6,-31.67,Regular Air,Cassandra Brandow,Alberta,5,3,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Preferred Stainless Steel Scissors,Small Pack,0.56,2012-09-25 00:00:00,North,Home Office,Mon,2012,1,Weekday
2744,19812,2010-04-02 00:00:00,Low,3,1698.64,0.01,550.98,45.7,-163.2,Delivery Truck,Alex Russell,Alberta,2,3,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Jumbo Box,0.71,2010-04-07 00:00:00,East,Home Office,Fri,2010,5,Weekday
2979,21510,2012-05-08 00:00:00,High,16,357.83,0.04,22.24,1.99,98.28,Express Air,Alyssa Crouse,Alberta,1,2,Technology,Computer Peripherals,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",Small Pack,0.43,2012-05-08 00:00:00,Central,Corporate,Tue,2012,0,Weekday
3026,21763,2012-05-28 00:00:00,Low,22,1455.77,0.07,65.99,3.99,165.50099999999998,Regular Air,Adrian Barton,Alberta,1,4,Technology,Telephones and Communication,StarTAC 7760,Small Box,0.59,2012-06-02 00:00:00,Central,Small Business,Mon,2012,5,Weekday
3101,22212,2010-09-17 00:00:00,Medium,19,115.11,0.01,5.98,1.49,26.894000000000002,Regular Air,Catherine Glotzbach,Alberta,2,3,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders,Small Box,0.39,2010-09-18 00:00:00,East,Home Office,Fri,2010,1,Weekday
3213,23046,2010-10-06 00:00:00,Critical,33,297.35999999999996,0.08,8.95,2.01,93.33,Regular Air,Adam Shillingsburg,Alberta,2,2,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Wrap Bag,0.39,2010-10-08 00:00:00,East,Corporate,Wed,2010,2,Weekday
3230,23172,2012-04-24 00:00:00,Low,13,1267.8400000000001,0.07,96.45,13.99,147.6,Regular Air,Alex Russell,Alberta,2,3,Technology,Office Machines,Soundgear TeleForum DX Desktop Conference Phone,Medium Box,0.38,2012-04-29 00:00:00,East,Home Office,Tue,2012,5,Weekday
3301,23585,2012-10-31 00:00:00,Critical,44,189.92000000000002,0.06,4.28,1.6,4.59,Regular Air,Catherine Glotzbach,Alberta,1,3,Office Supplies,Pens & Art Supplies,Newell 320,Wrap Bag,0.58,2012-11-01 00:00:00,Central,Home Office,Wed,2012,1,Weekday
3340,23906,2010-09-20 00:00:00,Critical,37,324.29,0.1,8.67,3.5,-11.88,Express Air,Alyssa Crouse,Alberta,2,2,Office Supplies,Appliances,Staples 4 Outlet Surge Protector,Small Box,0.58,2010-09-21 00:00:00,East,Corporate,Mon,2010,1,Weekday
3449,24583,2011-08-09 00:00:00,Critical,17,42.769999999999996,0.06,2.16,6.05,-85.2725,Regular Air,Becky Pak,Alberta,3,2,Office Supplies,Binders and Binder Accessories,Peel & Stick Add-On Corner Pockets,Small Box,0.37,2011-08-12 00:00:00,South,Corporate,Tue,2011,3,Weekday
3540,25191,2011-03-30 00:00:00,Medium,42,4874.08,0.05,115.99,2.5,1303.92,Regular Air,Sibella Parks,Alberta,3,4,Technology,Telephones and Communication,StarTAC 7797,Small Box,0.55,2011-03-30 00:00:00,South,Small Business,Wed,2011,0,Weekday
3589,25603,2011-03-05 00:00:00,Low,23,840.19,0.04,35.89,14.72,122.11,Regular Air,Alyssa Crouse,Alberta,4,2,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Small Box,0.4,2011-03-07 00:00:00,West,Corporate,Sat,2011,2,Weekend
3623,25861,2012-08-07 00:00:00,High,44,23582.86,0.03,535.64,14.7,7080.99,Delivery Truck,Brooke Gillingham,Alberta,4,4,Technology,Office Machines,Epson LQ-870 Dot Matrix Printer,Jumbo Drum,0.59,2012-08-08 00:00:00,West,Small Business,Tue,2012,1,Weekday
3785,26979,2012-03-28 00:00:00,Medium,43,344.39000000000004,0.05,7.98,1.25,147.2,Regular Air,Tom Boeckenhauer,Alberta,1,2,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Wrap Bag,0.35,2012-03-30 00:00:00,Central,Corporate,Wed,2012,2,Weekday
3786,26979,2012-03-28 00:00:00,Medium,50,7807.58,0.09,155.99,8.08,1174.3829999999998,Regular Air,Tom Boeckenhauer,Alberta,2,2,Technology,Telephones and Communication,I888 World Phone,Small Box,0.6,2012-03-30 00:00:00,East,Corporate,Wed,2012,2,Weekday
3884,27746,2010-12-04 00:00:00,Critical,3,95.89,0.1,29.34,7.87,-42.73,Regular Air,Jenna Caffey,Alberta,2,1,Furniture,Office Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",Small Box,0.54,2010-12-05 00:00:00,East,Consumer,Sat,2010,1,Weekend
3885,27746,2010-12-04 00:00:00,Critical,42,200.79999999999998,0.07,4.76,0.88,71.65,Regular Air,Jenna Caffey,Alberta,4,1,Office Supplies,Paper,Wirebound Voice Message Log Book,Wrap Bag,0.39,2010-12-05 00:00:00,West,Consumer,Sat,2010,1,Weekend
3905,27844,2011-06-29 00:00:00,Low,1,11.39,0.09,5.8,5.59,-9.6945,Regular Air,Rose O'Brian,Alberta,3,3,Office Supplies,Binders and Binder Accessories,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Small Box,0.4,2011-07-06 00:00:00,South,Home Office,Wed,2011,7,Weekday
3943,28097,2009-05-13 00:00:00,Medium,43,2438.7,0,55.5,52.2,-1413.18,Regular Air,Claire Good,Alberta,3,3,Furniture,Office Furnishings,Eldon Cleatmat® Chair Mats for Medium Pile Carpets,Medium Box,0.72,2009-05-16 00:00:00,South,Home Office,Wed,2009,3,Weekday
3962,28262,2010-12-31 00:00:00,Medium,26,299.84999999999997,0.05,11.34,5.01,40.03,Regular Air,Brooke Gillingham,Alberta,5,4,Office Supplies,Paper,Xerox 188,Small Box,0.36,2011-01-01 00:00:00,North,Small Business,Fri,2010,1,Weekday
3998,28519,2010-06-22 00:00:00,High,4,344.95,0.09,85.99,0.99,-337.65599999999995,Regular Air,Trudy Bell,Alberta,3,1,Technology,Telephones and Communication,Accessory34,Wrap Bag,0.55,2010-06-24 00:00:00,South,Consumer,Tue,2010,2,Weekday
4079,29058,2010-01-03 00:00:00,High,33,29116.89,0.07,880.98,44.55,7132.18,Delivery Truck,Valerie Takahito,Alberta,4,1,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Jumbo Box,0.62,2010-01-05 00:00:00,West,Consumer,Sun,2010,2,Weekend
4094,29187,2009-07-31 00:00:00,Low,5,137.58,0.03,24.92,12.98,-24.1845,Regular Air,Rick Wilson,Alberta,1,1,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,0.39,2009-08-04 00:00:00,Central,Consumer,Fri,2009,4,Weekday
4095,29187,2009-07-31 00:00:00,Low,8,23.330000000000002,0.09,2.16,6.05,-37.789,Regular Air,Rick Wilson,Alberta,4,1,Office Supplies,Binders and Binder Accessories,Peel & Stick Add-On Corner Pockets,Small Box,0.37,2009-08-04 00:00:00,West,Consumer,Fri,2009,4,Weekday
4096,29187,2009-07-31 00:00:00,Low,35,28352.45,0.03,808.49,55.3,12606.81,Delivery Truck,Rick Wilson,Alberta,4,1,Technology,Office Machines,"Hewlett-Packard Business Color Inkjet 3000 [N, DTN] Series Printers",Jumbo Drum,0.4,2009-08-07 00:00:00,West,Consumer,Fri,2009,7,Weekday
4097,29187,2009-07-31 00:00:00,Low,10,72.99000000000001,0,6.48,8.19,-43.26,Regular Air,Rick Wilson,Alberta,4,1,Office Supplies,Paper,Xerox 217,Small Box,0.37,2009-08-07 00:00:00,West,Consumer,Fri,2009,7,Weekday
4098,29187,2009-07-31 00:00:00,Low,42,464.53000000000003,0.03,10.98,3.37,51.17,Regular Air,Rick Wilson,Alberta,3,1,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,0.57,2009-08-04 00:00:00,South,Consumer,Fri,2009,4,Weekday
4120,29317,2011-10-02 00:00:00,Not Specified,40,8062.96,0.08,200.98,23.76,1774.53,Delivery Truck,Becky Pak,Alberta,3,2,Furniture,Chairs & Chairmats,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Jumbo Drum,0.58,2011-10-04 00:00:00,South,Corporate,Sun,2011,2,Weekend
4121,29317,2011-10-02 00:00:00,Not Specified,20,16235.66,0.06,810.98,16.06,3055.72,Delivery Truck,Becky Pak,Alberta,4,2,Technology,Office Machines,Okidata ML591 Wide Format Dot Matrix Printer,Jumbo Drum,0.56,2011-10-03 00:00:00,West,Corporate,Sun,2011,1,Weekend
4122,29317,2011-10-02 00:00:00,Not Specified,31,146.70999999999998,0.06,4.71,0.7,-14.54,Regular Air,Becky Pak,Alberta,2,2,Office Supplies,Rubber Bands,Sterling Rubber Bands by Alliance,Wrap Bag,0.85,2011-10-02 00:00:00,East,Corporate,Sun,2011,0,Weekend
4221,29988,2009-06-12 00:00:00,High,12,5448.88,0.06,449.99,49,287.5,Delivery Truck,Adam Shillingsburg,Alberta,4,2,Technology,Copiers and Fax,Canon PC940 Copier,Jumbo Drum,0.38,2009-06-14 00:00:00,West,Corporate,Fri,2009,2,Weekday
4230,30051,2012-03-20 00:00:00,Not Specified,42,247.97,0.02,5.85,2.27,-1.57,Regular Air,Catherine Glotzbach,Alberta,4,3,Office Supplies,Pens & Art Supplies,"Dixon My First Ticonderoga Pencil, #2",Wrap Bag,0.56,2012-03-21 00:00:00,West,Home Office,Tue,2012,1,Weekday
4245,30211,2010-06-07 00:00:00,Medium,19,142.31,0.05,7.4,1.71,38.43,Regular Air,Sibella Parks,Alberta,5,4,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Wrap Bag,0.4,2010-06-08 00:00:00,North,Small Business,Mon,2010,1,Weekday
4271,30401,2012-10-18 00:00:00,Medium,39,238.37000000000003,0.07,5.98,5.15,-57.37,Regular Air,Tom Boeckenhauer,Alberta,5,2,Office Supplies,Paper,Xerox 193,Small Box,0.36,2012-10-20 00:00:00,North,Corporate,Thu,2012,2,Weekday
4316,30757,2010-12-26 00:00:00,Medium,5,17.75,0.08,3.38,0.85,2.2,Express Air,Claire Good,Alberta,2,3,Office Supplies,Pens & Art Supplies,Avery Hi-Liter® Fluorescent Desk Style Markers,Wrap Bag,0.48,2010-12-26 00:00:00,East,Home Office,Sun,2010,0,Weekend
4317,30757,2010-12-26 00:00:00,Medium,42,497.67,0.1,11.66,7.95,-183.75,Regular Air,Claire Good,Alberta,5,3,Office Supplies,Pens & Art Supplies,"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black",Small Pack,0.58,2010-12-27 00:00:00,North,Home Office,Sun,2010,1,Weekend
4386,31237,2011-07-29 00:00:00,Not Specified,13,559.39,0,42.8,2.99,225.2585,Regular Air,Frank Olsen,Alberta,1,4,Office Supplies,Binders and Binder Accessories,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Small Box,0.36,2011-07-29 00:00:00,Central,Small Business,Fri,2011,0,Weekday
4523,32192,2012-02-18 00:00:00,Not Specified,4,186.46,0.03,45.99,2.5,-171.17100000000002,Regular Air,Brooke Gillingham,Alberta,3,4,Technology,Telephones and Communication,T61,Small Box,0.56,2012-02-18 00:00:00,South,Small Business,Sat,2012,0,Weekend
